,Date,ISO_CountryID,Country/Region,ISO_CountryName,Province/State,Last Update,Confirmed,Deaths,Recovered,ISO_2,ISO_3
614,02-11-2020,156,Mainland China,China,Hubei,2020-02-11T23:33:02,33366.0,1068.0,2639.0,CN,CHN
615,02-11-2020,156,Mainland China,China,Guangdong,2020-02-11T14:03:05,1177.0,1.0,212.0,CN,CHN
616,02-11-2020,156,Mainland China,China,Zhejiang,2020-02-11T12:53:02,1117.0,0.0,270.0,CN,CHN
617,02-11-2020,156,Mainland China,China,Henan,2020-02-11T14:03:05,1105.0,7.0,218.0,CN,CHN
618,02-11-2020,156,Mainland China,China,Hunan,2020-02-11T12:53:02,912.0,1.0,247.0,CN,CHN
619,02-11-2020,156,Mainland China,China,Anhui,2020-02-11T09:43:02,860.0,4.0,105.0,CN,CHN
620,02-11-2020,156,Mainland China,China,Jiangxi,2020-02-11T14:03:05,804.0,1.0,128.0,CN,CHN
621,02-11-2020,156,Mainland China,China,Jiangsu,2020-02-11T08:13:06,515.0,0.0,93.0,CN,CHN
622,02-11-2020,156,Mainland China,China,Chongqing,2020-02-11T23:53:02,505.0,3.0,79.0,CN,CHN
623,02-11-2020,156,Mainland China,China,Shandong,2020-02-11T11:23:04,487.0,1.0,80.0,CN,CHN
624,02-11-2020,156,Mainland China,China,Sichuan,2020-02-11T11:23:04,417.0,1.0,85.0,CN,CHN
625,02-11-2020,156,Mainland China,China,Heilongjiang,2020-02-11T11:23:04,360.0,8.0,28.0,CN,CHN
626,02-11-2020,156,Mainland China,China,Beijing,2020-02-11T03:03:07,342.0,3.0,48.0,CN,CHN
627,02-11-2020,156,Mainland China,China,Shanghai,2020-02-11T06:23:02,303.0,1.0,52.0,CN,CHN
628,02-11-2020,156,Mainland China,China,Fujian,2020-02-11T14:03:05,267.0,0.0,45.0,CN,CHN
629,02-11-2020,156,Mainland China,China,Hebei,2020-02-11T11:23:04,239.0,2.0,48.0,CN,CHN
630,02-11-2020,156,Mainland China,China,Shaanxi,2020-02-11T06:03:16,219.0,0.0,32.0,CN,CHN
631,02-11-2020,156,Mainland China,China,Guangxi,2020-02-11T11:23:04,215.0,1.0,33.0,CN,CHN
632,02-11-2020,156,Mainland China,China,Yunnan,2020-02-11T09:23:04,153.0,0.0,20.0,CN,CHN
633,02-11-2020,156,Mainland China,China,Hainan,2020-02-11T14:33:02,144.0,3.0,20.0,CN,CHN
634,02-11-2020,156,Mainland China,China,Guizhou,2020-02-11T14:03:05,127.0,1.0,17.0,CN,CHN
635,02-11-2020,156,Mainland China,China,Shanxi,2020-02-11T23:33:02,124.0,0.0,30.0,CN,CHN
636,02-11-2020,156,Mainland China,China,Liaoning,2020-02-11T12:53:02,111.0,0.0,19.0,CN,CHN
637,02-11-2020,156,Mainland China,China,Tianjin,2020-02-11T23:13:05,106.0,2.0,10.0,CN,CHN
638,02-11-2020,156,Mainland China,China,Gansu,2020-02-11T15:23:04,86.0,2.0,24.0,CN,CHN
639,02-11-2020,156,Mainland China,China,Jilin,2020-02-11T08:03:06,81.0,1.0,18.0,CN,CHN
640,02-11-2020,156,Mainland China,China,Inner Mongolia,2020-02-10T02:43:05,58.0,0.0,5.0,CN,CHN
641,02-11-2020,156,Mainland China,China,Xinjiang,2020-02-11T09:13:11,55.0,0.0,3.0,CN,CHN
642,02-11-2020,156,Mainland China,China,Ningxia,2020-02-11T10:03:08,53.0,0.0,22.0,CN,CHN
643,02-11-2020,156,Mainland China,China,Qinghai,2020-02-11T11:23:04,18.0,0.0,5.0,CN,CHN
644,02-11-2020,156,Mainland China,China,Tibet,2020-02-01T01:52:40,1.0,0.0,0.0,CN,CHN
645,02-12-2020,156,Mainland China,China,Hubei,2020-02-12T14:13:08,33366.0,1068.0,2686.0,CN,CHN
646,02-12-2020,156,Mainland China,China,Guangdong,2020-02-12T12:23:09,1219.0,1.0,275.0,CN,CHN
647,02-12-2020,156,Mainland China,China,Henan,2020-02-12T14:13:08,1135.0,8.0,246.0,CN,CHN
648,02-12-2020,156,Mainland China,China,Zhejiang,2020-02-12T10:13:20,1131.0,0.0,321.0,CN,CHN
649,02-12-2020,156,Mainland China,China,Hunan,2020-02-12T12:43:03,946.0,2.0,304.0,CN,CHN
650,02-12-2020,156,Mainland China,China,Anhui,2020-02-12T10:13:20,889.0,4.0,127.0,CN,CHN
651,02-12-2020,156,Mainland China,China,Jiangxi,2020-02-12T01:23:06,844.0,1.0,152.0,CN,CHN
652,02-12-2020,156,Mainland China,China,Jiangsu,2020-02-12T14:13:08,543.0,0.0,125.0,CN,CHN
653,02-12-2020,156,Mainland China,China,Chongqing,2020-02-12T23:13:08,518.0,3.0,102.0,CN,CHN
654,02-12-2020,156,Mainland China,China,Shandong,2020-02-12T11:13:05,497.0,2.0,92.0,CN,CHN
655,02-12-2020,156,Mainland China,China,Sichuan,2020-02-12T12:43:03,436.0,1.0,92.0,CN,CHN
656,02-12-2020,156,Mainland China,China,Heilongjiang,2020-02-12T14:13:08,378.0,8.0,31.0,CN,CHN
657,02-12-2020,156,Mainland China,China,Beijing,2020-02-12T02:43:03,352.0,3.0,56.0,CN,CHN
658,02-12-2020,156,Mainland China,China,Shanghai,2020-02-12T06:23:08,311.0,1.0,57.0,CN,CHN
659,02-12-2020,156,Mainland China,China,Fujian,2020-02-12T11:53:02,272.0,0.0,53.0,CN,CHN
660,02-12-2020,156,Mainland China,China,Hebei,2020-02-12T11:13:05,251.0,2.0,54.0,CN,CHN
661,02-12-2020,156,Mainland China,China,Shaanxi,2020-02-12T11:13:05,225.0,0.0,43.0,CN,CHN
662,02-12-2020,156,Mainland China,China,Guangxi,2020-02-12T15:03:05,222.0,1.0,32.0,CN,CHN
663,02-12-2020,156,Mainland China,China,Hainan,2020-02-12T17:03:03,157.0,4.0,27.0,CN,CHN
664,02-12-2020,156,Mainland China,China,Yunnan,2020-02-12T14:13:08,154.0,0.0,26.0,CN,CHN
665,02-12-2020,156,Mainland China,China,Guizhou,2020-02-12T09:43:02,133.0,1.0,18.0,CN,CHN
666,02-12-2020,156,Mainland China,China,Shanxi,2020-02-12T23:03:02,126.0,0.0,33.0,CN,CHN
667,02-12-2020,156,Mainland China,China,Liaoning,2020-02-12T13:33:02,116.0,1.0,20.0,CN,CHN
668,02-12-2020,156,Mainland China,China,Tianjin,2020-02-12T15:03:05,112.0,2.0,11.0,CN,CHN
669,02-12-2020,156,Mainland China,China,Gansu,2020-02-12T23:23:01,87.0,2.0,31.0,CN,CHN
670,02-12-2020,156,Mainland China,China,Jilin,2020-02-12T14:13:08,83.0,1.0,22.0,CN,CHN
671,02-12-2020,156,Mainland China,China,Inner Mongolia,2020-02-12T11:13:05,60.0,0.0,6.0,CN,CHN
672,02-12-2020,156,Mainland China,China,Xinjiang,2020-02-12T01:43:02,59.0,0.0,3.0,CN,CHN
673,02-12-2020,156,Mainland China,China,Ningxia,2020-02-12T11:13:05,58.0,0.0,24.0,CN,CHN
674,02-12-2020,156,Mainland China,China,Qinghai,2020-02-12T08:03:06,18.0,0.0,9.0,CN,CHN
675,02-12-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
676,02-13-2020,156,Mainland China,China,Hubei,2020-02-13T14:13:06,48206.0,1310.0,3459.0,CN,CHN
677,02-13-2020,156,Mainland China,China,Guangdong,2020-02-13T13:33:01,1241.0,2.0,314.0,CN,CHN
678,02-13-2020,156,Mainland China,China,Henan,2020-02-13T14:53:02,1169.0,10.0,296.0,CN,CHN
679,02-13-2020,156,Mainland China,China,Zhejiang,2020-02-13T14:13:06,1145.0,0.0,360.0,CN,CHN
680,02-13-2020,156,Mainland China,China,Hunan,2020-02-13T11:53:02,968.0,2.0,339.0,CN,CHN
681,02-13-2020,156,Mainland China,China,Anhui,2020-02-13T13:33:01,910.0,5.0,157.0,CN,CHN
682,02-13-2020,156,Mainland China,China,Jiangxi,2020-02-13T01:13:08,872.0,1.0,170.0,CN,CHN
683,02-13-2020,156,Mainland China,China,Jiangsu,2020-02-13T10:33:23,570.0,0.0,139.0,CN,CHN
684,02-13-2020,156,Mainland China,China,Chongqing,2020-02-13T23:23:05,529.0,4.0,128.0,CN,CHN
685,02-13-2020,156,Mainland China,China,Shandong,2020-02-13T13:33:01,509.0,2.0,105.0,CN,CHN
686,02-13-2020,156,Mainland China,China,Sichuan,2020-02-13T13:33:01,451.0,1.0,104.0,CN,CHN
687,02-13-2020,156,Mainland China,China,Heilongjiang,2020-02-13T12:13:06,395.0,9.0,33.0,CN,CHN
688,02-13-2020,156,Mainland China,China,Beijing,2020-02-13T14:13:06,366.0,3.0,69.0,CN,CHN
689,02-13-2020,156,Mainland China,China,Shanghai,2020-02-13T06:13:15,315.0,1.0,62.0,CN,CHN
690,02-13-2020,156,Mainland China,China,Fujian,2020-02-13T10:33:23,279.0,0.0,57.0,CN,CHN
691,02-13-2020,156,Mainland China,China,Hebei,2020-02-13T10:33:23,265.0,3.0,68.0,CN,CHN
692,02-13-2020,156,Mainland China,China,Shaanxi,2020-02-13T10:33:23,229.0,0.0,46.0,CN,CHN
693,02-13-2020,156,Mainland China,China,Guangxi,2020-02-13T00:23:10,222.0,2.0,33.0,CN,CHN
694,02-13-2020,156,Mainland China,China,Hainan,2020-02-13T10:43:03,157.0,4.0,30.0,CN,CHN
695,02-13-2020,156,Mainland China,China,Yunnan,2020-02-13T08:43:08,156.0,0.0,27.0,CN,CHN
696,02-13-2020,156,Mainland China,China,Guizhou,2020-02-13T10:33:23,135.0,1.0,27.0,CN,CHN
697,02-13-2020,156,Mainland China,China,Shanxi,2020-02-13T23:23:05,126.0,0.0,36.0,CN,CHN
698,02-13-2020,156,Mainland China,China,Tianjin,2020-02-13T23:43:02,119.0,3.0,21.0,CN,CHN
699,02-13-2020,156,Mainland China,China,Liaoning,2020-02-13T14:33:02,117.0,1.0,22.0,CN,CHN
700,02-13-2020,156,Mainland China,China,Gansu,2020-02-13T15:53:03,90.0,2.0,39.0,CN,CHN
701,02-13-2020,156,Mainland China,China,Jilin,2020-02-13T13:33:01,84.0,1.0,24.0,CN,CHN
702,02-13-2020,156,Mainland China,China,Ningxia,2020-02-13T01:23:08,64.0,0.0,24.0,CN,CHN
703,02-13-2020,156,Mainland China,China,Xinjiang,2020-02-13T10:33:23,63.0,1.0,6.0,CN,CHN
704,02-13-2020,156,Mainland China,China,Inner Mongolia,2020-02-13T01:23:08,61.0,0.0,6.0,CN,CHN
705,02-13-2020,156,Mainland China,China,Qinghai,2020-02-13T08:43:08,18.0,0.0,11.0,CN,CHN
706,02-13-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
707,02-14-2020,156,Mainland China,China,Hubei,2020-02-14T23:33:02,54406.0,1457.0,4774.0,CN,CHN
708,02-14-2020,156,Mainland China,China,Guangdong,2020-02-14T12:53:02,1261.0,2.0,362.0,CN,CHN
709,02-14-2020,156,Mainland China,China,Henan,2020-02-14T12:53:02,1184.0,11.0,357.0,CN,CHN
710,02-14-2020,156,Mainland China,China,Zhejiang,2020-02-14T14:13:15,1155.0,0.0,403.0,CN,CHN
711,02-14-2020,156,Mainland China,China,Hunan,2020-02-14T09:23:04,988.0,2.0,364.0,CN,CHN
712,02-14-2020,156,Mainland China,China,Anhui,2020-02-14T12:53:02,934.0,6.0,193.0,CN,CHN
713,02-14-2020,156,Mainland China,China,Jiangxi,2020-02-14T01:13:06,900.0,1.0,187.0,CN,CHN
714,02-14-2020,156,Mainland China,China,Jiangsu,2020-02-14T10:03:03,593.0,0.0,157.0,CN,CHN
715,02-14-2020,156,Mainland China,China,Chongqing,2020-02-14T23:33:02,537.0,5.0,152.0,CN,CHN
716,02-14-2020,156,Mainland China,China,Shandong,2020-02-14T11:13:22,523.0,2.0,136.0,CN,CHN
717,02-14-2020,156,Mainland China,China,Sichuan,2020-02-14T11:13:22,463.0,1.0,114.0,CN,CHN
718,02-14-2020,156,Mainland China,China,Heilongjiang,2020-02-14T13:23:07,419.0,11.0,47.0,CN,CHN
719,02-14-2020,156,Mainland China,China,Beijing,2020-02-14T06:33:02,372.0,3.0,80.0,CN,CHN
720,02-14-2020,156,Mainland China,China,Shanghai,2020-02-14T04:13:11,318.0,1.0,90.0,CN,CHN
721,02-14-2020,156,Mainland China,China,Hebei,2020-02-14T11:13:22,283.0,3.0,87.0,CN,CHN
722,02-14-2020,156,Mainland China,China,Fujian,2020-02-14T11:13:22,281.0,0.0,63.0,CN,CHN
723,02-14-2020,156,Mainland China,China,Shaanxi,2020-02-14T12:53:02,230.0,0.0,54.0,CN,CHN
724,02-14-2020,156,Mainland China,China,Guangxi,2020-02-14T15:23:02,226.0,2.0,36.0,CN,CHN
725,02-14-2020,156,Mainland China,China,Yunnan,2020-02-14T12:53:02,162.0,0.0,36.0,CN,CHN
726,02-14-2020,156,Mainland China,China,Hainan,2020-02-14T15:23:02,159.0,4.0,43.0,CN,CHN
727,02-14-2020,156,Mainland China,China,Guizhou,2020-02-14T01:53:02,140.0,1.0,28.0,CN,CHN
728,02-14-2020,156,Mainland China,China,Shanxi,2020-02-14T23:23:04,127.0,0.0,38.0,CN,CHN
729,02-14-2020,156,Mainland China,China,Tianjin,2020-02-14T11:13:22,120.0,3.0,31.0,CN,CHN
730,02-14-2020,156,Mainland China,China,Liaoning,2020-02-14T15:23:02,119.0,1.0,29.0,CN,CHN
731,02-14-2020,156,Mainland China,China,Gansu,2020-02-13T15:53:03,90.0,2.0,39.0,CN,CHN
732,02-14-2020,156,Mainland China,China,Jilin,2020-02-14T00:43:02,86.0,1.0,25.0,CN,CHN
733,02-14-2020,156,Mainland China,China,Ningxia,2020-02-14T01:43:02,67.0,0.0,24.0,CN,CHN
734,02-14-2020,156,Mainland China,China,Inner Mongolia,2020-02-14T02:03:08,65.0,0.0,6.0,CN,CHN
735,02-14-2020,156,Mainland China,China,Xinjiang,2020-02-14T01:13:06,65.0,1.0,6.0,CN,CHN
736,02-14-2020,156,Mainland China,China,Qinghai,2020-02-13T08:43:08,18.0,0.0,11.0,CN,CHN
737,02-14-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
738,02-15-2020,156,Mainland China,China,Hubei,2020-02-15T23:13:05,56249.0,1596.0,5623.0,CN,CHN
739,02-15-2020,156,Mainland China,China,Guangdong,2020-02-15T14:03:04,1294.0,2.0,410.0,CN,CHN
740,02-15-2020,156,Mainland China,China,Henan,2020-02-15T12:13:08,1212.0,13.0,391.0,CN,CHN
741,02-15-2020,156,Mainland China,China,Zhejiang,2020-02-15T11:23:17,1162.0,0.0,428.0,CN,CHN
742,02-15-2020,156,Mainland China,China,Hunan,2020-02-15T13:03:04,1001.0,2.0,425.0,CN,CHN
743,02-15-2020,156,Mainland China,China,Anhui,2020-02-15T12:13:08,950.0,6.0,221.0,CN,CHN
744,02-15-2020,156,Mainland China,China,Jiangxi,2020-02-15T01:33:02,913.0,1.0,210.0,CN,CHN
745,02-15-2020,156,Mainland China,China,Jiangsu,2020-02-15T12:13:08,604.0,0.0,186.0,CN,CHN
746,02-15-2020,156,Mainland China,China,Chongqing,2020-02-15T23:23:07,544.0,5.0,184.0,CN,CHN
747,02-15-2020,156,Mainland China,China,Shandong,2020-02-15T11:23:17,532.0,2.0,156.0,CN,CHN
748,02-15-2020,156,Mainland China,China,Sichuan,2020-02-15T08:43:03,470.0,1.0,119.0,CN,CHN
749,02-15-2020,156,Mainland China,China,Heilongjiang,2020-02-15T11:43:01,425.0,11.0,68.0,CN,CHN
750,02-15-2020,156,Mainland China,China,Beijing,2020-02-15T09:53:01,375.0,4.0,98.0,CN,CHN
751,02-15-2020,156,Mainland China,China,Shanghai,2020-02-15T03:13:06,326.0,1.0,124.0,CN,CHN
752,02-15-2020,156,Mainland China,China,Hebei,2020-02-15T13:03:04,291.0,3.0,101.0,CN,CHN
753,02-15-2020,156,Mainland China,China,Fujian,2020-02-15T13:03:04,285.0,0.0,71.0,CN,CHN
754,02-15-2020,156,Mainland China,China,Guangxi,2020-02-15T06:33:01,235.0,2.0,44.0,CN,CHN
755,02-15-2020,156,Mainland China,China,Shaanxi,2020-02-15T12:13:08,232.0,0.0,60.0,CN,CHN
756,02-15-2020,156,Mainland China,China,Yunnan,2020-02-15T06:33:01,168.0,0.0,42.0,CN,CHN
757,02-15-2020,156,Mainland China,China,Hainan,2020-02-15T11:23:17,162.0,4.0,39.0,CN,CHN
758,02-15-2020,156,Mainland China,China,Guizhou,2020-02-15T14:53:04,143.0,1.0,41.0,CN,CHN
759,02-15-2020,156,Mainland China,China,Shanxi,2020-02-15T23:13:05,128.0,0.0,46.0,CN,CHN
760,02-15-2020,156,Mainland China,China,Tianjin,2020-02-15T13:43:01,122.0,3.0,37.0,CN,CHN
761,02-15-2020,156,Mainland China,China,Liaoning,2020-02-15T09:53:01,119.0,1.0,31.0,CN,CHN
762,02-15-2020,156,Mainland China,China,Gansu,2020-02-15T12:13:08,90.0,2.0,49.0,CN,CHN
763,02-15-2020,156,Mainland China,China,Jilin,2020-02-15T12:13:08,88.0,1.0,26.0,CN,CHN
764,02-15-2020,156,Mainland China,China,Ningxia,2020-02-15T08:43:03,70.0,0.0,33.0,CN,CHN
765,02-15-2020,156,Mainland China,China,Xinjiang,2020-02-15T09:53:01,70.0,1.0,10.0,CN,CHN
766,02-15-2020,156,Mainland China,China,Inner Mongolia,2020-02-15T14:03:04,68.0,0.0,7.0,CN,CHN
767,02-15-2020,156,Mainland China,China,Qinghai,2020-02-15T08:43:03,18.0,0.0,13.0,CN,CHN
768,02-15-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
769,02-16-2020,156,Mainland China,China,Hubei,2020-02-16T23:53:01,58182.0,1696.0,6639.0,CN,CHN
770,02-16-2020,156,Mainland China,China,Guangdong,2020-02-16T12:03:06,1316.0,2.0,465.0,CN,CHN
771,02-16-2020,156,Mainland China,China,Henan,2020-02-16T13:53:03,1231.0,13.0,440.0,CN,CHN
772,02-16-2020,156,Mainland China,China,Zhejiang,2020-02-16T09:33:02,1167.0,0.0,456.0,CN,CHN
773,02-16-2020,156,Mainland China,China,Hunan,2020-02-16T13:13:04,1004.0,3.0,464.0,CN,CHN
774,02-16-2020,156,Mainland China,China,Anhui,2020-02-16T08:33:02,962.0,6.0,255.0,CN,CHN
775,02-16-2020,156,Mainland China,China,Jiangxi,2020-02-16T10:03:06,925.0,1.0,240.0,CN,CHN
776,02-16-2020,156,Mainland China,China,Jiangsu,2020-02-16T09:33:02,617.0,0.0,218.0,CN,CHN
777,02-16-2020,156,Mainland China,China,Chongqing,2020-02-16T23:53:01,551.0,5.0,207.0,CN,CHN
778,02-16-2020,156,Mainland China,China,Shandong,2020-02-16T12:03:06,537.0,2.0,173.0,CN,CHN
779,02-16-2020,156,Mainland China,China,Sichuan,2020-02-16T10:03:06,481.0,3.0,131.0,CN,CHN
780,02-16-2020,156,Mainland China,China,Heilongjiang,2020-02-16T13:53:03,445.0,11.0,79.0,CN,CHN
781,02-16-2020,156,Mainland China,China,Beijing,2020-02-16T10:03:06,380.0,4.0,108.0,CN,CHN
782,02-16-2020,156,Mainland China,China,Shanghai,2020-02-16T02:53:02,328.0,1.0,140.0,CN,CHN
783,02-16-2020,156,Mainland China,China,Hebei,2020-02-16T12:03:06,300.0,3.0,105.0,CN,CHN
784,02-16-2020,156,Mainland China,China,Fujian,2020-02-16T12:03:06,287.0,0.0,82.0,CN,CHN
785,02-16-2020,156,Mainland China,China,Guangxi,2020-02-16T12:03:06,237.0,2.0,49.0,CN,CHN
786,02-16-2020,156,Mainland China,China,Shaanxi,2020-02-16T13:53:03,236.0,0.0,71.0,CN,CHN
787,02-16-2020,156,Mainland China,China,Yunnan,2020-02-16T09:53:01,171.0,0.0,42.0,CN,CHN
788,02-16-2020,156,Mainland China,China,Hainan,2020-02-16T12:03:06,162.0,4.0,52.0,CN,CHN
789,02-16-2020,156,Mainland China,China,Guizhou,2020-02-16T09:13:09,144.0,1.0,46.0,CN,CHN
790,02-16-2020,156,Mainland China,China,Shanxi,2020-02-16T23:53:01,129.0,0.0,50.0,CN,CHN
791,02-16-2020,156,Mainland China,China,Tianjin,2020-02-16T12:23:02,124.0,3.0,45.0,CN,CHN
792,02-16-2020,156,Mainland China,China,Liaoning,2020-02-16T12:03:06,121.0,1.0,40.0,CN,CHN
793,02-16-2020,156,Mainland China,China,Gansu,2020-02-16T13:53:03,90.0,2.0,54.0,CN,CHN
794,02-16-2020,156,Mainland China,China,Jilin,2020-02-16T10:03:06,89.0,1.0,30.0,CN,CHN
795,02-16-2020,156,Mainland China,China,Xinjiang,2020-02-16T08:33:02,71.0,1.0,12.0,CN,CHN
796,02-16-2020,156,Mainland China,China,Inner Mongolia,2020-02-16T08:33:02,70.0,0.0,8.0,CN,CHN
797,02-16-2020,156,Mainland China,China,Ningxia,2020-02-15T08:43:03,70.0,0.0,33.0,CN,CHN
798,02-16-2020,156,Mainland China,China,Qinghai,2020-02-15T08:43:03,18.0,0.0,13.0,CN,CHN
799,02-16-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
800,02-17-2020,156,Mainland China,China,Hubei,2020-02-17T23:13:06,59989.0,1789.0,7862.0,CN,CHN
801,02-17-2020,156,Mainland China,China,Guangdong,2020-02-17T12:43:02,1322.0,4.0,524.0,CN,CHN
802,02-17-2020,156,Mainland China,China,Henan,2020-02-17T14:53:02,1246.0,16.0,509.0,CN,CHN
803,02-17-2020,156,Mainland China,China,Zhejiang,2020-02-17T11:23:06,1171.0,0.0,507.0,CN,CHN
804,02-17-2020,156,Mainland China,China,Hunan,2020-02-17T11:43:01,1006.0,3.0,498.0,CN,CHN
805,02-17-2020,156,Mainland China,China,Anhui,2020-02-17T09:13:07,973.0,6.0,280.0,CN,CHN
806,02-17-2020,156,Mainland China,China,Jiangxi,2020-02-17T01:33:02,930.0,1.0,275.0,CN,CHN
807,02-17-2020,156,Mainland China,China,Jiangsu,2020-02-17T10:23:04,626.0,0.0,258.0,CN,CHN
808,02-17-2020,156,Mainland China,China,Chongqing,2020-02-17T23:13:06,553.0,5.0,225.0,CN,CHN
809,02-17-2020,156,Mainland China,China,Shandong,2020-02-17T11:03:06,541.0,2.0,191.0,CN,CHN
810,02-17-2020,156,Mainland China,China,Sichuan,2020-02-17T13:13:09,495.0,3.0,156.0,CN,CHN
811,02-17-2020,156,Mainland China,China,Heilongjiang,2020-02-17T08:03:06,457.0,11.0,85.0,CN,CHN
812,02-17-2020,156,Mainland China,China,Beijing,2020-02-17T01:23:02,381.0,4.0,114.0,CN,CHN
813,02-17-2020,156,Mainland China,China,Shanghai,2020-02-17T23:53:02,333.0,1.0,161.0,CN,CHN
814,02-17-2020,156,Mainland China,China,Hebei,2020-02-17T13:03:06,301.0,3.0,122.0,CN,CHN
815,02-17-2020,156,Mainland China,China,Fujian,2020-02-17T10:23:04,290.0,0.0,90.0,CN,CHN
816,02-17-2020,156,Mainland China,China,Shaanxi,2020-02-17T11:43:01,240.0,0.0,79.0,CN,CHN
817,02-17-2020,156,Mainland China,China,Guangxi,2020-02-17T10:23:04,238.0,2.0,53.0,CN,CHN
818,02-17-2020,156,Mainland China,China,Yunnan,2020-02-17T10:23:04,171.0,0.0,47.0,CN,CHN
819,02-17-2020,156,Mainland China,China,Hainan,2020-02-17T11:03:06,163.0,4.0,59.0,CN,CHN
820,02-17-2020,156,Mainland China,China,Guizhou,2020-02-17T11:13:16,146.0,1.0,57.0,CN,CHN
821,02-17-2020,156,Mainland China,China,Shanxi,2020-02-17T22:53:01,130.0,0.0,53.0,CN,CHN
822,02-17-2020,156,Mainland China,China,Tianjin,2020-02-17T12:43:02,125.0,3.0,46.0,CN,CHN
823,02-17-2020,156,Mainland China,China,Liaoning,2020-02-17T11:13:16,121.0,1.0,43.0,CN,CHN
824,02-17-2020,156,Mainland China,China,Gansu,2020-02-17T14:53:02,91.0,2.0,58.0,CN,CHN
825,02-17-2020,156,Mainland China,China,Jilin,2020-02-17T11:03:06,89.0,1.0,34.0,CN,CHN
826,02-17-2020,156,Mainland China,China,Xinjiang,2020-02-17T01:53:01,75.0,1.0,12.0,CN,CHN
827,02-17-2020,156,Mainland China,China,Inner Mongolia,2020-02-17T02:03:06,72.0,0.0,8.0,CN,CHN
828,02-17-2020,156,Mainland China,China,Ningxia,2020-02-17T11:03:06,70.0,0.0,35.0,CN,CHN
829,02-17-2020,156,Mainland China,China,Qinghai,2020-02-15T08:43:03,18.0,0.0,13.0,CN,CHN
830,02-17-2020,156,Mainland China,China,Tibet,2020-02-12T06:43:02,1.0,0.0,1.0,CN,CHN
831,02-18-2020,156,Mainland China,China,Hubei,2020-02-18T23:13:11,61682.0,1921.0,9128.0,CN,CHN
832,02-18-2020,156,Mainland China,China,Guangdong,2020-02-18T13:43:02,1328.0,4.0,565.0,CN,CHN
833,02-18-2020,156,Mainland China,China,Henan,2020-02-18T14:23:02,1257.0,19.0,522.0,CN,CHN
834,02-18-2020,156,Mainland China,China,Zhejiang,2020-02-18T12:23:02,1172.0,0.0,535.0,CN,CHN
835,02-18-2020,156,Mainland China,China,Hunan,2020-02-18T13:43:02,1007.0,4.0,527.0,CN,CHN
836,02-18-2020,156,Mainland China,China,Anhui,2020-02-18T13:43:02,982.0,6.0,361.0,CN,CHN
837,02-18-2020,156,Mainland China,China,Jiangxi,2020-02-18T01:33:01,933.0,1.0,310.0,CN,CHN
838,02-18-2020,156,Mainland China,China,Jiangsu,2020-02-18T12:33:02,629.0,0.0,280.0,CN,CHN
839,02-18-2020,156,Mainland China,China,Chongqing,2020-02-18T23:23:03,555.0,5.0,254.0,CN,CHN
840,02-18-2020,156,Mainland China,China,Shandong,2020-02-18T12:13:08,543.0,3.0,211.0,CN,CHN
841,02-18-2020,156,Mainland China,China,Sichuan,2020-02-18T12:33:02,508.0,3.0,169.0,CN,CHN
842,02-18-2020,156,Mainland China,China,Heilongjiang,2020-02-18T11:03:12,464.0,11.0,111.0,CN,CHN
843,02-18-2020,156,Mainland China,China,Beijing,2020-02-18T02:13:06,387.0,4.0,122.0,CN,CHN
844,02-18-2020,156,Mainland China,China,Shanghai,2020-02-18T05:03:08,333.0,1.0,177.0,CN,CHN
845,02-18-2020,156,Mainland China,China,Hebei,2020-02-18T23:53:01,306.0,4.0,136.0,CN,CHN
846,02-18-2020,156,Mainland China,China,Fujian,2020-02-18T09:43:08,292.0,0.0,93.0,CN,CHN
847,02-18-2020,156,Mainland China,China,Guangxi,2020-02-18T12:33:02,242.0,2.0,69.0,CN,CHN
848,02-18-2020,156,Mainland China,China,Shaanxi,2020-02-18T14:23:02,240.0,0.0,89.0,CN,CHN
849,02-18-2020,156,Mainland China,China,Yunnan,2020-02-18T09:43:08,172.0,0.0,57.0,CN,CHN
850,02-18-2020,156,Mainland China,China,Hainan,2020-02-18T10:43:02,163.0,4.0,79.0,CN,CHN
851,02-18-2020,156,Mainland China,China,Guizhou,2020-02-18T13:33:02,146.0,2.0,66.0,CN,CHN
852,02-18-2020,156,Mainland China,China,Shanxi,2020-02-18T23:23:03,131.0,0.0,61.0,CN,CHN
853,02-18-2020,156,Mainland China,China,Tianjin,2020-02-18T13:53:02,128.0,3.0,48.0,CN,CHN
854,02-18-2020,156,Mainland China,China,Liaoning,2020-02-18T12:53:02,121.0,1.0,53.0,CN,CHN
855,02-18-2020,156,Mainland China,China,Gansu,2020-02-18T14:53:02,91.0,2.0,62.0,CN,CHN
856,02-18-2020,156,Mainland China,China,Jilin,2020-02-18T07:43:02,89.0,1.0,36.0,CN,CHN
857,02-18-2020,156,Mainland China,China,Xinjiang,2020-02-18T01:03:15,76.0,1.0,12.0,CN,CHN
